date,main,aftermath,dd_overlay,hv_ladder,portfolio_total
2019-02-25,361.94,0.00,107.00,239.62,708.55
2019-02-26,361.94,0.00,107.00,318.94,787.87
2019-02-27,601.16,0.00,107.00,318.94,1027.09
2019-02-28,239.22,0.00,107.00,318.94,665.16
2019-03-01,239.22,0.00,107.00,318.94,665.16
2019-03-04,239.22,0.00,107.00,318.94,665.16
2019-03-05,239.22,0.00,107.00,318.94,665.16
2019-03-06,737.60,0.00,107.00,318.94,1163.54
2019-03-07,737.60,0.00,107.00,318.94,1163.54
2019-03-08,737.60,0.00,107.00,318.94,1163.54
2019-03-11,737.60,0.00,107.00,318.94,1163.54
2019-03-12,737.60,0.00,107.00,412.76,1257.36
2019-03-13,737.60,0.00,107.00,238.73,1083.33
2019-03-14,737.60,0.00,107.00,238.73,1083.33
2019-03-15,737.60,0.00,107.00,238.73,1083.33
2019-03-18,737.60,0.00,107.00,238.73,1083.33
2019-03-19,737.60,0.00,107.00,315.75,1160.35
2019-03-20,239.22,0.00,107.00,315.75,661.97
2019-03-21,239.22,0.00,107.00,315.75,661.97
2019-03-22,239.22,0.00,107.00,315.75,661.97
2019-03-25,239.22,0.00,107.00,315.75,661.97
2019-03-26,239.22,0.00,107.00,315.75,661.97
2019-03-27,239.22,0.00,107.00,315.75,661.97
2019-03-28,239.22,0.00,107.00,315.75,661.97
2019-03-29,239.22,0.00,107.00,421.00,767.22
2019-04-01,239.22,0.00,107.00,355.41,701.63
2019-04-02,400.99,0.00,107.00,276.09,784.08
2019-04-03,161.77,0.00,0.00,276.09,437.86
2019-04-04,161.77,0.00,0.00,276.09,437.86
2019-04-05,161.77,0.00,0.00,289.03,450.80
2019-04-08,161.77,0.00,0.00,195.21,356.98
2019-04-09,161.77,0.00,0.00,195.21,356.98
2019-04-10,161.77,0.00,0.00,195.21,356.98
2019-04-11,161.77,0.00,0.00,195.21,356.98
2019-04-12,161.77,0.00,0.00,105.30,267.06
2019-04-15,161.77,0.00,0.00,105.30,267.06
2019-04-16,161.77,0.00,0.00,105.30,267.06
2019-04-17,161.77,0.00,0.00,105.30,267.06
2019-04-18,161.77,0.00,0.00,105.30,267.06
2019-04-22,161.77,0.00,0.00,-198.05,-36.28
2019-04-23,161.77,0.00,0.00,-198.05,-36.28
2019-04-24,161.77,0.00,0.00,-303.29,-141.52
2019-04-25,161.77,0.00,0.00,-303.29,-141.52
2019-04-26,161.77,0.00,0.00,-303.29,-141.52
2019-04-29,161.77,0.00,0.00,-344.84,-183.07
2019-04-30,161.77,0.00,0.00,-344.84,-183.07
2019-05-01,161.77,0.00,0.00,-344.84,-183.07
2019-05-02,161.77,0.00,0.00,-344.84,-183.07
2019-05-03,161.77,0.00,0.00,-344.84,-183.07
2019-05-06,161.77,0.00,0.00,-344.84,-183.07
2019-05-07,161.77,0.00,0.00,-344.84,-183.07
2019-05-08,0.00,0.00,0.00,-344.84,-344.84
2019-05-09,0.00,0.00,0.00,-344.84,-344.84
2019-05-10,0.00,0.00,0.00,-344.84,-344.84
2019-05-13,0.00,0.00,0.00,-344.84,-344.84
2019-05-14,0.00,0.00,162.26,-344.84,-182.57
2019-05-15,0.00,0.00,162.26,-344.84,-182.57
2019-05-16,0.00,0.00,162.26,-344.84,-182.57
2019-05-17,0.00,0.00,162.26,-357.77,-195.51
2019-05-20,0.00,0.00,162.26,-357.77,-195.51
2019-05-21,0.00,0.00,162.26,-357.77,-195.51
2019-05-22,105.85,0.00,162.26,-357.77,-89.66
2019-05-23,105.85,0.00,162.26,-357.77,-89.66
2019-05-24,105.85,0.00,162.26,-267.86,0.26
2019-05-28,105.85,0.00,162.26,-267.86,0.26
2019-05-29,105.85,0.00,162.26,-267.86,0.26
2019-05-30,105.85,0.00,162.26,-267.86,0.26
2019-05-31,105.85,0.00,162.26,-267.86,0.26
2019-06-03,105.85,0.00,162.26,-41.55,226.57
2019-06-04,105.85,0.00,162.26,-41.55,226.57
2019-06-05,105.85,0.00,162.26,-41.55,226.57
2019-06-06,105.85,0.00,162.26,-41.55,226.57
2019-06-07,105.85,0.00,162.26,-41.55,226.57
2019-06-10,105.85,0.00,162.26,0.00,268.12
2019-06-11,105.85,0.00,162.26,0.00,268.12
2019-06-12,105.85,0.00,162.26,0.00,268.12
2019-06-13,105.85,0.00,162.26,0.00,268.12
2019-06-14,105.85,0.00,0.00,0.00,105.85
2019-06-17,105.85,0.00,0.00,0.00,105.85
2019-06-18,500.22,0.00,0.00,116.04,616.26
2019-06-19,500.22,0.00,0.00,116.04,616.26
2019-06-20,500.22,0.00,0.00,116.04,616.26
2019-06-21,500.22,0.00,0.00,116.04,616.26
2019-06-24,500.22,0.00,0.00,116.04,616.26
2019-06-25,500.22,0.00,0.00,289.78,790.00
2019-06-26,500.22,0.00,0.00,289.78,790.00
2019-06-27,394.37,0.00,0.00,289.78,684.15
2019-06-28,394.37,0.00,0.00,289.78,684.15
2019-07-01,308.33,0.00,0.00,289.78,598.11
2019-07-02,-86.04,0.00,0.00,165.33,79.29
2019-07-03,-86.04,0.00,0.00,165.33,79.29
2019-07-05,-86.04,0.00,0.00,165.33,79.29
2019-07-08,-86.04,0.00,0.00,165.33,79.29
2019-07-09,-86.04,0.00,0.00,165.33,79.29
2019-07-10,-86.04,0.00,0.00,116.65,30.61
2019-07-11,-86.04,0.00,0.00,116.65,30.61
2019-07-12,-86.04,0.00,0.00,116.65,30.61
2019-07-15,-86.04,0.00,0.00,-173.13,-259.17
2019-07-16,-86.04,0.00,0.00,-173.13,-259.17
2019-07-17,-86.04,0.00,0.00,-278.69,-364.73
2019-07-18,-86.04,0.00,0.00,-278.69,-364.73
2019-07-19,-86.04,0.00,0.00,-278.69,-364.73
2019-07-22,-86.04,0.00,0.00,-278.69,-364.73
2019-07-23,-86.04,0.00,0.00,-278.69,-364.73
2019-07-24,-86.04,0.00,0.00,-440.59,-526.63
2019-07-25,-86.04,0.00,0.00,-440.59,-526.63
2019-07-26,-86.04,0.00,0.00,-440.59,-526.63
2019-07-29,-86.04,0.00,0.00,-440.59,-526.63
2019-07-30,-86.04,0.00,0.00,-440.59,-526.63
2019-07-31,-86.04,0.00,0.00,-440.59,-526.63
2019-08-01,-86.04,0.00,0.00,-440.59,-526.63
2019-08-02,-86.04,0.00,0.00,-440.59,-526.63
2019-08-05,-86.04,0.00,0.00,-440.59,-526.63
2019-08-06,0.00,0.00,155.18,-440.59,-285.41
2019-08-07,0.00,0.00,155.18,-440.59,-285.41
2019-08-08,0.00,0.00,155.18,-440.59,-285.41
2019-08-09,0.00,0.00,155.18,-440.59,-285.41
2019-08-12,0.00,0.00,155.18,-440.59,-285.41
2019-08-13,0.00,0.00,155.18,-316.14,-160.96
2019-08-14,0.00,0.00,155.18,-316.14,-160.96
2019-08-15,159.12,0.00,155.18,-316.14,-1.84
2019-08-16,159.12,0.00,155.18,-316.14,-1.84
2019-08-19,159.12,0.00,155.18,-316.14,-1.84
2019-08-20,159.12,0.00,155.18,-267.46,46.84
2019-08-21,159.12,0.00,155.18,-267.46,46.84
2019-08-22,159.12,0.00,155.18,-267.46,46.84
2019-08-23,159.12,0.00,155.18,-267.46,46.84
2019-08-26,159.12,0.00,155.18,-267.46,46.84
2019-08-27,159.12,0.00,155.18,-161.90,152.40
2019-08-28,159.12,0.00,155.18,-161.90,152.40
2019-08-29,159.12,0.00,155.18,-161.90,152.40
2019-08-30,159.12,0.00,155.18,-161.90,152.40
2019-09-03,159.12,0.00,155.18,-161.90,152.40
2019-09-04,159.12,0.00,155.18,0.00,314.30
2019-09-05,526.52,0.00,155.18,74.35,756.05
2019-09-06,526.52,0.00,0.00,74.35,600.86
2019-09-09,526.52,0.00,0.00,74.35,600.86
2019-09-10,526.52,0.00,0.00,74.35,600.86
2019-09-11,526.52,0.00,0.00,74.35,600.86
2019-09-12,526.52,0.00,0.00,113.35,639.87
2019-09-13,526.52,0.00,0.00,113.35,639.87
2019-09-16,526.52,0.00,0.00,113.35,639.87
2019-09-17,367.40,0.00,0.00,113.35,480.75
2019-09-18,-10.58,0.00,0.00,113.35,102.77
2019-09-19,-377.98,0.00,0.00,174.62,-203.37
2019-09-20,-377.98,0.00,0.00,174.62,-203.37
2019-09-23,-377.98,0.00,0.00,174.62,-203.37
2019-09-24,-377.98,0.00,0.00,174.62,-203.37
2019-09-25,-377.98,0.00,0.00,174.62,-203.37
2019-09-26,-377.98,0.00,0.00,271.03,-106.95
2019-09-27,-377.98,0.00,0.00,271.03,-106.95
2019-09-30,-377.98,0.00,0.00,271.03,-106.95
2019-10-01,-377.98,0.00,0.00,271.03,-106.95
2019-10-02,-377.98,0.00,0.00,271.03,-106.95
2019-10-03,0.00,0.00,164.41,271.03,435.45
2019-10-04,0.00,0.00,164.41,271.03,435.45
2019-10-07,0.00,0.00,164.41,271.03,435.45
2019-10-08,0.00,0.00,164.41,271.03,435.45
2019-10-09,0.00,0.00,164.41,271.03,435.45
2019-10-10,0.00,0.00,164.41,271.03,435.45
2019-10-11,0.00,0.00,164.41,408.79,573.20
2019-10-14,425.16,0.00,164.41,408.79,998.36
2019-10-15,425.16,0.00,164.41,408.79,998.36
2019-10-16,425.16,0.00,164.41,334.44,924.01
2019-10-17,425.16,0.00,164.41,334.44,924.01
2019-10-18,425.16,0.00,164.41,334.44,924.01
2019-10-21,425.16,0.00,164.41,334.44,924.01
2019-10-22,425.16,0.00,164.41,476.69,1066.26
2019-10-23,425.16,0.00,164.41,437.69,1027.26
2019-10-24,425.16,0.00,164.41,437.69,1027.26
2019-10-25,425.16,0.00,164.41,437.69,1027.26
2019-10-28,425.16,0.00,164.41,437.69,1027.26
2019-10-29,425.16,0.00,164.41,434.66,1024.23
2019-10-30,425.16,0.00,164.41,373.39,962.96
2019-10-31,425.16,0.00,164.41,373.39,962.96
2019-11-01,425.16,0.00,164.41,373.39,962.96
2019-11-04,425.16,0.00,164.41,235.64,825.21
2019-11-05,425.16,0.00,0.00,304.10,729.26
2019-11-06,425.16,0.00,0.00,304.10,729.26
2019-11-07,425.16,0.00,0.00,304.10,729.26
2019-11-08,425.16,0.00,0.00,304.10,729.26
2019-11-11,425.16,0.00,0.00,161.85,587.01
2019-11-12,425.16,0.00,0.00,238.33,663.48
2019-11-13,425.16,0.00,0.00,238.33,663.48
2019-11-14,425.16,0.00,0.00,238.33,663.48
2019-11-15,751.31,0.00,0.00,238.33,989.63
2019-11-18,326.15,0.00,0.00,238.33,564.48
2019-11-19,326.15,0.00,0.00,319.06,645.21
2019-11-20,326.15,0.00,0.00,319.06,645.21
2019-11-21,326.15,0.00,0.00,319.06,645.21
2019-11-22,326.15,0.00,0.00,319.06,645.21
2019-11-25,326.15,0.00,0.00,319.06,645.21
2019-11-26,326.15,0.00,0.00,292.92,619.07
2019-11-27,326.15,0.00,0.00,292.92,619.07
2019-11-29,326.15,0.00,0.00,292.92,619.07
2019-12-02,326.15,0.00,0.00,292.92,619.07
2019-12-03,326.15,0.00,0.00,292.92,619.07
2019-12-04,326.15,0.00,0.00,292.92,619.07
2019-12-05,326.15,0.00,0.00,292.92,619.07
2019-12-06,326.15,0.00,0.00,292.92,619.07
2019-12-09,326.15,0.00,0.00,292.92,619.07
2019-12-10,326.15,0.00,0.00,292.92,619.07
2019-12-11,326.15,0.00,0.00,440.78,766.93
2019-12-12,326.15,0.00,0.00,440.78,766.93
2019-12-13,326.15,0.00,0.00,440.78,766.93
2019-12-16,326.15,0.00,0.00,372.32,698.47
2019-12-17,326.15,0.00,0.00,295.84,621.99
2019-12-18,326.15,0.00,0.00,389.59,715.74
2019-12-19,326.15,0.00,0.00,389.59,715.74
2019-12-20,551.03,0.00,0.00,389.59,940.61
2019-12-23,224.88,0.00,0.00,308.85,533.73
2019-12-24,224.88,0.00,0.00,308.85,533.73
2019-12-26,224.88,0.00,0.00,370.89,595.76
2019-12-27,224.88,0.00,0.00,370.89,595.76
2019-12-30,224.88,0.00,0.00,370.89,595.76
2019-12-31,224.88,0.00,0.00,370.89,595.76
2020-01-02,224.88,0.00,0.00,370.89,595.76
2020-01-03,224.88,0.00,0.00,233.41,458.28
2020-01-06,224.88,0.00,0.00,233.41,458.28
2020-01-07,224.88,0.00,0.00,233.41,458.28
2020-01-08,224.88,0.00,0.00,233.41,458.28
2020-01-09,224.88,0.00,0.00,233.41,458.28
2020-01-10,224.88,0.00,0.00,277.57,502.45
2020-01-13,224.88,0.00,0.00,277.57,502.45
2020-01-14,224.88,0.00,0.00,277.57,502.45
2020-01-15,224.88,0.00,0.00,277.57,502.45
2020-01-16,224.88,0.00,0.00,277.57,502.45
2020-01-17,224.88,0.00,0.00,-782.24,-557.37
2020-01-21,224.88,0.00,0.00,-782.24,-557.37
2020-01-22,224.88,0.00,0.00,-782.24,-557.37
2020-01-23,224.88,0.00,0.00,-782.24,-557.37
2020-01-24,224.88,0.00,0.00,-782.24,-557.37
2020-01-27,224.88,0.00,0.00,-782.24,-557.37
2020-01-28,224.88,0.00,0.00,-782.24,-557.37
2020-01-29,0.00,0.00,0.00,-782.24,-782.24
2020-01-30,0.00,0.00,0.00,-782.24,-782.24
2020-01-31,0.00,0.00,0.00,-782.24,-782.24
2020-02-03,0.00,0.00,0.00,-439.35,-439.35
2020-02-04,0.00,0.00,0.00,-439.35,-439.35
2020-02-05,0.00,0.00,0.00,-439.35,-439.35
2020-02-06,-127.85,0.00,0.00,-439.35,-567.20
2020-02-07,-127.85,0.00,0.00,-501.38,-629.23
2020-02-10,-127.85,0.00,0.00,-501.38,-629.23
2020-02-11,-127.85,0.00,0.00,-3071.45,-3199.30
2020-02-12,-127.85,0.00,0.00,-3149.07,-3276.92
2020-02-13,-127.85,0.00,0.00,-3491.97,-3619.82
2020-02-14,-127.85,0.00,0.00,-3491.97,-3619.82
2020-02-18,-127.85,0.00,0.00,-3491.97,-3619.82
2020-02-19,-127.85,0.00,0.00,-7275.33,-7403.18
2020-02-20,-127.85,0.00,0.00,-7275.33,-7403.18
2020-02-21,-127.85,0.00,0.00,-7275.33,-7403.18
2020-02-24,-127.85,0.00,0.00,-7319.49,-7447.34
2020-02-25,0.00,0.00,-175.91,-7319.49,-7495.41
2020-02-26,0.00,0.00,-175.91,-7319.49,-7495.41
2020-02-27,0.00,0.00,-175.91,-7319.49,-7495.41
2020-02-28,0.00,0.00,-175.91,-7319.49,-7495.41
2020-03-02,0.00,-80.66,-175.91,-6353.42,-6609.99
2020-03-03,0.00,-80.66,-175.91,-6353.42,-6609.99
2020-03-04,0.00,-132.55,-175.91,-6353.42,-6661.89
2020-03-05,0.00,-132.55,-175.91,-6353.42,-6661.89
2020-03-06,0.00,-132.55,-175.91,-6353.42,-6661.89
2020-03-09,0.00,-132.55,-175.91,-6353.42,-6661.89
2020-03-10,0.00,-132.55,-175.91,0.00,-308.47
2020-03-11,0.00,-132.55,-175.91,0.00,-308.47
2020-03-12,0.00,-132.55,-175.91,0.00,-308.47
2020-03-13,0.00,-132.55,-175.91,0.00,-308.47
2020-03-16,0.00,-132.55,-175.91,0.00,-308.47
2020-03-17,0.00,-132.55,-175.91,0.00,-308.47
2020-03-18,0.00,-132.55,-175.91,0.00,-308.47
2020-03-19,0.00,-132.55,-175.91,0.00,-308.47
2020-03-20,0.00,-132.55,-175.91,0.00,-308.47
2020-03-23,0.00,-132.55,-175.91,0.00,-308.47
2020-03-24,0.00,-132.55,-175.91,0.00,-308.47
2020-03-25,0.00,-132.55,-175.91,0.00,-308.47
2020-03-26,0.00,-132.55,-99.73,0.00,-232.29
2020-03-27,0.00,-132.55,76.18,0.00,-56.37
2020-03-30,0.00,-132.55,76.18,0.00,-56.37
2020-03-31,0.00,-132.55,76.18,0.00,-56.37
2020-04-01,0.00,-132.55,76.18,0.00,-56.37
2020-04-02,0.00,-132.55,76.18,0.00,-56.37
2020-04-03,0.00,-132.55,76.18,0.00,-56.37
2020-04-06,0.00,-51.90,76.18,0.00,24.28
2020-04-07,0.00,-51.90,76.18,0.00,24.28
2020-04-08,0.00,0.00,76.18,0.00,76.18
2020-04-09,0.00,0.00,76.18,0.00,76.18
2020-04-13,0.00,0.00,76.18,0.00,76.18
2020-04-14,0.00,0.00,76.18,0.00,76.18
2020-04-15,0.00,0.00,76.18,0.00,76.18
2020-04-16,0.00,0.00,76.18,0.00,76.18
2020-04-17,0.00,0.00,76.18,0.00,76.18
2020-04-20,0.00,0.00,76.18,0.00,76.18
2020-04-21,0.00,0.00,76.18,0.00,76.18
2020-04-22,0.00,0.00,76.18,0.00,76.18
2020-04-23,0.00,0.00,76.18,0.00,76.18
2020-04-24,0.00,0.00,76.18,0.00,76.18
2020-04-27,0.00,265.25,76.18,212.84,554.28
2020-04-28,0.00,265.25,76.18,212.84,554.28
2020-04-29,0.00,265.25,76.18,212.84,554.28
2020-04-30,0.00,265.25,76.18,212.84,554.28
2020-05-01,0.00,265.25,76.18,212.84,554.28
2020-05-04,0.00,265.25,76.18,510.45,851.89
2020-05-05,0.00,265.25,76.18,510.45,851.89
2020-05-06,0.00,265.25,76.18,510.45,851.89
2020-05-07,0.00,265.25,76.18,510.45,851.89
2020-05-08,0.00,265.25,76.18,510.45,851.89
2020-05-11,0.00,495.87,76.18,722.90,1294.96
2020-05-12,0.00,230.62,76.18,722.90,1029.70
2020-05-13,0.00,230.62,76.18,722.90,1029.70
2020-05-14,0.00,230.62,76.18,722.90,1029.70
2020-05-15,0.00,230.62,76.18,722.90,1029.70
2020-05-18,0.00,230.62,76.18,1023.85,1330.65
2020-05-19,0.00,230.62,76.18,1023.85,1330.65
2020-05-20,0.00,230.62,76.18,1023.85,1330.65
2020-05-21,0.00,230.62,76.18,1023.85,1330.65
2020-05-22,0.00,230.62,76.18,1023.85,1330.65
2020-05-26,0.00,230.62,76.18,1023.85,1330.65
2020-05-27,0.00,659.18,76.18,1147.58,1882.94
2020-05-28,0.00,428.56,76.18,637.12,1141.86
2020-05-29,0.00,428.56,76.18,637.12,1141.86
2020-06-01,0.00,428.56,76.18,637.12,1141.86
2020-06-02,0.00,428.56,76.18,637.12,1141.86
2020-06-03,0.00,428.56,76.18,736.60,1241.33
2020-06-04,0.00,428.56,76.18,736.60,1241.33
2020-06-05,0.00,217.71,76.18,736.60,1030.49
2020-06-08,0.00,-210.84,76.18,223.20,88.54
2020-06-09,0.00,-210.84,76.18,223.20,88.54
2020-06-10,0.00,-210.84,76.18,361.60,226.93
2020-06-11,0.00,-210.84,76.18,361.60,226.93
2020-06-12,0.00,-210.84,76.18,361.60,226.93
2020-06-15,0.00,-210.84,76.18,361.60,226.93
2020-06-16,0.00,-210.84,76.18,361.60,226.93
2020-06-17,0.00,-210.84,76.18,589.17,454.51
2020-06-18,0.00,-210.84,76.18,589.17,454.51
2020-06-19,0.00,-210.84,76.18,589.17,454.51
2020-06-22,0.00,-210.84,76.18,589.17,454.51
2020-06-23,0.00,-210.84,76.18,589.17,454.51
2020-06-24,0.00,-210.84,76.18,589.17,454.51
2020-06-25,0.00,187.48,0.00,589.17,776.65
2020-06-26,0.00,563.93,0.00,589.17,1153.11
2020-06-29,0.00,563.93,0.00,589.17,1153.11
2020-06-30,0.00,563.93,0.00,589.17,1153.11
2020-07-01,0.00,563.93,0.00,782.38,1346.32
2020-07-02,0.00,669.32,0.00,782.38,1451.70
2020-07-06,0.00,669.32,0.00,782.38,1451.70
2020-07-07,0.00,604.29,0.00,782.38,1386.67
2020-07-08,0.00,604.29,0.00,658.65,1262.94
2020-07-09,0.00,604.29,0.00,658.65,1262.94
2020-07-10,0.00,604.29,0.00,658.65,1262.94
2020-07-13,0.00,604.29,0.00,658.65,1262.94
2020-07-14,0.00,604.29,0.00,913.72,1518.00
2020-07-15,0.00,604.29,0.00,814.24,1418.53
2020-07-16,0.00,604.29,0.00,814.24,1418.53
2020-07-17,0.00,604.29,0.00,814.24,1418.53
2020-07-20,0.00,604.29,0.00,586.67,1190.95
2020-07-21,0.00,271.00,0.00,745.77,1016.76
2020-07-22,0.00,271.00,0.00,607.38,878.37
2020-07-23,0.00,271.00,0.00,607.38,878.37
2020-07-24,0.00,271.00,0.00,607.38,878.37
2020-07-27,0.00,105.39,0.00,607.38,712.76
2020-07-28,0.00,105.39,0.00,847.50,952.89
2020-07-29,0.00,105.39,0.00,847.50,952.89
2020-07-30,0.00,105.39,0.00,847.50,952.89
2020-07-31,0.00,105.39,0.00,847.50,952.89
2020-08-03,0.00,105.39,0.00,654.29,759.68
2020-08-04,0.00,105.39,0.00,760.80,866.19
2020-08-05,0.00,105.39,0.00,760.80,866.19
2020-08-06,0.00,105.39,0.00,760.80,866.19
2020-08-07,0.00,0.00,0.00,505.73,505.73
2020-08-10,0.00,0.00,0.00,505.73,505.73
2020-08-11,0.00,0.00,0.00,539.70,539.70
2020-08-12,0.00,0.00,0.00,539.70,539.70
2020-08-13,0.00,0.00,0.00,539.70,539.70
2020-08-14,0.00,0.00,0.00,539.70,539.70
2020-08-17,350.95,0.00,0.00,539.70,890.64
2020-08-18,350.95,0.00,0.00,563.77,914.72
2020-08-19,350.95,-0.50,0.00,323.65,674.09
2020-08-20,350.95,1.44,0.00,323.65,676.04
2020-08-21,350.95,1.44,0.00,323.65,676.04
2020-08-24,350.95,1.44,0.00,164.55,516.94
2020-08-25,350.95,1.44,0.00,182.19,534.58
2020-08-26,350.95,1.44,0.00,182.19,534.58
2020-08-27,350.95,1.44,0.00,182.19,534.58
2020-08-28,0.00,1.44,0.00,182.19,183.63
2020-08-31,0.00,1.44,0.00,182.19,183.63
2020-09-01,0.00,1.44,0.00,182.19,183.63
2020-09-02,0.00,1.44,0.00,182.19,183.63
2020-09-03,0.00,1.44,0.00,182.19,183.63
2020-09-04,0.00,1.44,0.00,182.19,183.63
2020-09-08,0.00,1.44,-73.22,182.19,110.41
2020-09-09,0.00,1.44,-73.22,307.55,235.78
2020-09-10,0.00,1.44,-73.22,307.55,235.78
2020-09-11,0.00,1.44,-73.22,307.55,235.78
2020-09-14,0.00,1.44,-73.22,307.55,235.78
2020-09-15,0.00,1.44,-73.22,201.04,129.27
2020-09-16,0.00,1.44,-73.22,201.04,129.27
2020-09-17,0.00,1.44,-73.22,201.04,129.27
2020-09-18,0.00,1.44,-73.22,201.04,129.27
2020-09-21,0.00,1.44,-73.22,201.04,129.27
2020-09-22,0.00,1.44,-73.22,167.08,95.31
2020-09-23,0.00,1.44,-73.22,167.08,95.31
2020-09-24,0.00,1.94,-73.22,167.08,95.81
2020-09-25,0.00,0.00,-73.22,167.08,93.86
2020-09-28,0.00,0.00,-73.22,167.08,93.86
2020-09-29,0.00,0.00,-73.22,143.01,69.79
2020-09-30,0.00,0.00,-73.22,143.01,69.79
2020-10-01,0.00,0.00,-73.22,143.01,69.79
2020-10-02,0.00,0.00,-73.22,143.01,69.79
2020-10-05,0.00,0.00,-73.22,311.59,238.37
2020-10-06,0.00,0.00,-73.22,293.95,220.73
2020-10-07,0.00,0.00,-73.22,293.95,220.73
2020-10-08,0.00,0.00,-73.22,293.95,220.73
2020-10-09,0.00,0.00,0.00,293.95,293.95
2020-10-12,0.00,0.00,0.00,425.39,425.39
2020-10-13,0.00,0.00,0.00,425.39,425.39
2020-10-14,0.00,0.00,0.00,425.39,425.39
2020-10-15,0.00,0.00,0.00,425.39,425.39
2020-10-16,0.00,0.00,0.00,425.39,425.39
2020-10-19,0.00,0.00,0.00,425.39,425.39
2020-10-20,0.00,0.00,191.45,552.69,744.14
2020-10-21,0.00,0.00,191.45,552.69,744.14
2020-10-22,0.00,0.00,191.45,552.69,744.14
2020-10-23,0.00,0.00,191.45,552.69,744.14
2020-10-26,0.00,0.00,191.45,552.69,744.14
2020-10-27,0.00,0.00,191.45,552.69,744.14
2020-10-28,0.00,0.00,191.45,552.69,744.14
2020-10-29,0.00,0.00,191.45,552.69,744.14
2020-10-30,0.00,0.00,191.45,552.69,744.14
2020-11-02,0.00,0.00,191.45,552.69,744.14
2020-11-03,0.00,0.00,191.45,552.69,744.14
2020-11-04,0.00,0.00,191.45,888.25,1079.71
2020-11-05,0.00,230.44,191.45,888.25,1310.15
2020-11-06,0.00,451.63,191.45,888.25,1531.34
2020-11-09,0.00,682.86,191.45,888.25,1762.56
2020-11-10,0.00,682.86,191.45,888.25,1762.56
2020-11-11,0.00,682.86,191.45,871.33,1745.64
2020-11-12,0.00,682.86,191.45,871.33,1745.64
2020-11-13,0.00,682.86,191.45,871.33,1745.64
2020-11-16,0.00,682.86,191.45,618.67,1492.98
2020-11-17,0.00,682.86,191.45,618.67,1492.98
2020-11-18,0.00,682.86,191.45,773.62,1647.93
2020-11-19,0.00,682.86,191.45,773.62,1647.93
2020-11-20,0.00,682.86,0.00,642.18,1325.04
2020-11-23,0.00,971.60,0.00,642.18,1613.79
2020-11-24,0.00,750.41,0.00,642.18,1392.59
2020-11-25,0.00,750.41,0.00,432.40,1182.81
2020-11-27,0.00,519.97,0.00,432.40,952.37
2020-11-30,0.00,288.75,0.00,432.40,721.15
2020-12-01,0.00,288.75,0.00,432.40,721.15
2020-12-02,0.00,288.75,0.00,432.40,721.15
2020-12-03,0.00,288.75,0.00,549.75,838.50
2020-12-04,0.00,288.75,0.00,549.75,838.50
2020-12-07,0.00,288.75,0.00,549.75,838.50
2020-12-08,0.00,288.75,0.00,549.75,838.50
2020-12-09,0.00,152.17,0.00,549.75,701.92
2020-12-10,0.00,152.17,0.00,549.75,701.92
2020-12-11,0.00,152.17,0.00,549.75,701.92
2020-12-14,0.00,152.17,0.00,549.75,701.92
2020-12-15,0.00,152.17,0.00,549.75,701.92
2020-12-16,0.00,152.17,0.00,549.75,701.92
2020-12-17,0.00,152.17,0.00,533.88,686.05
2020-12-18,0.00,152.17,0.00,382.22,534.39
2020-12-21,0.00,152.17,0.00,382.22,534.39
2020-12-22,0.00,152.17,0.00,382.22,534.39
2020-12-23,0.00,152.17,0.00,382.22,534.39
2020-12-24,0.00,152.17,0.00,516.47,668.64
2020-12-28,0.00,152.17,0.00,361.51,513.68
2020-12-29,0.00,152.17,0.00,361.51,513.68
2020-12-30,0.00,380.36,0.00,361.51,741.87
2020-12-31,0.00,228.18,0.00,361.51,589.69
2021-01-04,0.00,393.05,0.00,361.51,754.56
2021-01-05,0.00,393.05,0.00,361.51,754.56
2021-01-06,0.00,393.05,0.00,361.51,754.56
2021-01-07,0.00,393.05,0.00,516.22,909.27
2021-01-08,0.00,393.05,0.00,390.43,783.49
2021-01-11,0.00,393.05,0.00,390.43,783.49
2021-01-12,0.00,393.05,0.00,390.43,783.49
2021-01-13,0.00,393.05,0.00,390.43,783.49
2021-01-14,0.00,393.05,0.00,539.77,932.82
2021-01-15,0.00,393.05,0.00,422.42,815.47
2021-01-19,0.00,393.05,0.00,422.42,815.47
2021-01-20,0.00,393.05,0.00,422.42,815.47
2021-01-21,0.00,164.87,0.00,422.42,587.29
2021-01-22,0.00,164.87,0.00,422.42,587.29
2021-01-25,0.00,357.03,0.00,422.42,779.45
2021-01-26,0.00,357.03,0.00,422.42,779.45
2021-01-27,0.00,357.03,0.00,422.42,779.45
2021-01-28,0.00,357.03,0.00,422.42,779.45
2021-01-29,0.00,503.74,0.00,422.42,926.15
2021-02-01,0.00,503.74,0.00,1000.02,1503.75
2021-02-02,0.00,503.74,0.00,1000.02,1503.75
2021-02-03,0.00,503.74,0.00,1000.02,1503.75
2021-02-04,0.00,338.87,0.00,1000.02,1338.89
2021-02-05,0.00,338.87,0.00,865.77,1204.64
2021-02-08,0.00,338.87,0.00,963.42,1302.29
2021-02-09,0.00,338.87,0.00,963.42,1302.29
2021-02-10,0.00,338.87,0.00,963.42,1302.29
2021-02-11,0.00,338.87,0.00,963.42,1302.29
2021-02-12,0.00,146.70,0.00,963.42,1110.12
2021-02-16,0.00,0.00,0.00,374.68,374.68
