date,vix,regime,ivr,ivp,spx,trend,trend_gap,vix_5d_avg,strategy,strategy_key,hv_spell_age,bearish_streak,ivp63,ivp252,regime_decay,local_spike,iv_signal
2011-05-13,17.07,NORMAL,7.9,17.5,1337.77,BULLISH,1.1,16.62,Reduce / Wait,,0,0,38.7,17.5,False,False,LOW
2011-05-16,18.24,NORMAL,11.6,34.3,1329.47,NEUTRAL,0.46,16.84,Reduce / Wait,,0,0,61.3,34.3,False,True,LOW
2011-05-17,17.55,NORMAL,9.4,25.1,1328.98,NEUTRAL,0.4,17.17,Reduce / Wait,,0,0,48.4,25.1,False,False,LOW
2011-05-18,16.23,NORMAL,5.2,9.2,1340.68,BULLISH,1.25,17.02,Reduce / Wait,,0,0,19.4,9.2,False,False,LOW
2011-05-19,15.52,NORMAL,3.5,3.2,1343.6,BULLISH,1.44,16.92,Reduce / Wait,,0,0,9.7,3.2,False,False,LOW
2011-05-20,17.43,NORMAL,11.9,24.3,1333.27,NEUTRAL,0.6,16.99,Reduce / Wait,,0,0,45.2,24.3,False,False,LOW
2011-05-23,18.27,NORMAL,16.6,36.7,1317.37,NEUTRAL,-0.62,17.0,Reduce / Wait,,0,0,62.9,36.7,False,True,LOW
2011-05-24,17.82,NORMAL,14.6,31.5,1316.28,BEARISH,-0.73,17.05,Reduce / Wait,,0,1,53.2,31.5,False,True,LOW
2011-05-25,17.07,NORMAL,11.2,18.3,1320.47,NEUTRAL,-0.48,17.22,Reduce / Wait,,0,0,33.9,18.3,False,False,LOW
2011-05-26,16.09,NORMAL,6.7,8.4,1325.69,NEUTRAL,-0.19,17.34,Reduce / Wait,,0,0,21.0,8.4,False,False,LOW
2011-05-27,15.98,NORMAL,6.2,7.6,1331.1,NEUTRAL,0.13,17.05,Reduce / Wait,,0,0,17.7,7.6,False,False,LOW
2011-05-31,15.45,NORMAL,3.8,2.4,1345.2,BULLISH,1.09,16.48,Reduce / Wait,,0,0,9.7,2.4,False,False,LOW
2011-06-01,18.3,NORMAL,16.8,39.4,1314.55,BEARISH,-1.23,16.58,Reduce / Wait,,0,1,72.6,39.4,False,True,LOW
2011-06-02,18.09,NORMAL,15.8,37.1,1312.94,BEARISH,-1.38,16.78,Reduce / Wait,,0,2,66.1,37.1,False,True,LOW
2011-06-03,17.95,NORMAL,15.2,34.7,1300.16,BEARISH,-2.35,17.15,Reduce / Wait,,0,3,64.5,34.7,False,True,LOW
2011-06-06,18.49,NORMAL,19.4,42.6,1286.17,BEARISH,-3.36,17.66,Iron Condor,iron_condor,0,4,79.0,42.6,False,True,NEUTRAL
2011-06-07,18.07,NORMAL,17.3,37.5,1284.94,BEARISH,-3.41,18.18,Reduce / Wait,,0,5,67.7,37.5,False,True,LOW
2011-06-08,18.79,NORMAL,20.9,45.4,1279.56,BEARISH,-3.77,18.28,Reduce / Wait,,0,6,82.3,45.4,False,True,NEUTRAL
2011-06-09,17.77,NORMAL,15.8,33.1,1289.0,BEARISH,-3.02,18.21,Reduce / Wait,,0,7,59.7,33.1,False,True,LOW
2011-06-10,18.86,NORMAL,21.3,46.2,1270.98,BEARISH,-4.29,18.4,Reduce / Wait,,0,8,85.5,46.2,False,True,NEUTRAL
2011-06-13,19.61,NORMAL,25.1,52.6,1271.83,BEARISH,-4.15,18.62,Reduce / Wait,,0,9,90.3,52.6,False,False,NEUTRAL
2011-06-14,18.26,NORMAL,18.3,39.8,1287.87,BEARISH,-2.88,18.66,Reduce / Wait,,0,10,77.4,39.8,False,True,LOW
2011-06-15,21.32,NORMAL,33.6,63.3,1265.42,BEARISH,-4.47,19.16,Reduce / Wait,,0,11,96.8,63.3,False,False,NEUTRAL
2011-06-16,22.73,HIGH_VOL,40.7,76.5,1267.64,BEARISH,-4.21,20.16,Reduce / Wait,,0,12,98.4,76.5,False,False,HIGH
2011-06-17,21.85,NORMAL,36.3,69.3,1271.5,BEARISH,-3.83,20.75,Reduce / Wait,,0,13,98.4,69.3,False,False,NEUTRAL
2011-06-20,19.99,NORMAL,27.0,55.0,1278.36,BEARISH,-3.23,20.83,Reduce / Wait,,0,14,93.5,55.0,False,False,NEUTRAL
2011-06-21,18.86,NORMAL,21.3,46.6,1295.52,BEARISH,-1.88,20.95,Reduce / Wait,,0,15,87.1,46.6,False,True,NEUTRAL
2011-06-22,18.52,NORMAL,19.6,44.2,1287.14,BEARISH,-2.46,20.39,Reduce / Wait,,0,16,85.5,44.2,False,True,NEUTRAL
2011-06-23,19.29,NORMAL,23.4,51.8,1283.5,BEARISH,-2.69,19.7,Reduce / Wait,,0,17,90.3,51.8,False,False,NEUTRAL
2011-06-24,21.1,NORMAL,32.5,63.3,1268.45,BEARISH,-3.76,19.55,Reduce / Wait,,0,18,95.2,63.3,False,False,NEUTRAL
2011-06-27,20.56,NORMAL,29.8,59.0,1280.1,BEARISH,-2.83,19.67,Reduce / Wait,,0,19,93.5,59.0,False,False,NEUTRAL
2011-06-28,19.17,NORMAL,22.8,50.6,1296.67,BEARISH,-1.54,19.73,Reduce / Wait,,0,20,87.1,50.6,False,False,NEUTRAL
2011-06-29,17.27,NORMAL,14.5,23.1,1307.41,NEUTRAL,-0.72,19.48,Reduce / Wait,,0,0,50.0,23.1,False,True,LOW
2011-06-30,16.52,NORMAL,12.3,14.7,1320.64,NEUTRAL,0.27,18.92,Reduce / Wait,,0,0,29.0,14.7,False,False,LOW
2011-07-01,15.87,NORMAL,8.3,6.0,1339.67,BULLISH,1.7,17.88,Reduce / Wait,,0,0,17.7,6.0,False,False,LOW
2011-07-05,16.06,NORMAL,9.7,9.6,1337.88,BULLISH,1.56,16.98,Reduce / Wait,,0,0,25.8,9.6,False,False,LOW
2011-07-06,16.34,NORMAL,11.6,13.1,1339.22,BULLISH,1.66,16.41,Reduce / Wait,,0,0,32.3,13.1,False,False,LOW
2011-07-07,15.95,NORMAL,9.0,8.0,1353.22,BULLISH,2.71,16.15,Reduce / Wait,,0,0,21.0,8.0,False,False,LOW
2011-07-08,15.95,NORMAL,9.0,8.0,1343.8,BULLISH,2.02,16.03,Reduce / Wait,,0,0,21.0,8.0,False,False,LOW
2011-07-11,18.39,NORMAL,25.5,45.4,1319.49,NEUTRAL,0.23,16.54,Iron Condor,iron_condor,0,0,75.8,45.4,False,True,NEUTRAL
2011-07-12,19.87,NORMAL,35.5,59.4,1313.64,NEUTRAL,-0.14,17.3,Reduce / Wait,,0,0,90.3,59.4,False,False,NEUTRAL
2011-07-13,19.91,NORMAL,35.8,60.2,1317.72,NEUTRAL,0.24,18.01,Reduce / Wait,,0,0,90.3,60.2,False,False,NEUTRAL
2011-07-14,20.8,NORMAL,41.8,66.9,1308.87,NEUTRAL,-0.36,18.98,Reduce / Wait,,0,0,93.5,66.9,False,False,NEUTRAL
2011-07-15,19.53,NORMAL,33.2,56.6,1316.14,NEUTRAL,0.24,19.7,Reduce / Wait,,0,0,83.9,56.6,False,False,NEUTRAL
2011-07-18,20.95,NORMAL,42.8,68.5,1305.44,NEUTRAL,-0.53,20.21,Reduce / Wait,,0,0,93.5,68.5,False,False,NEUTRAL
2011-07-19,19.21,NORMAL,31.1,54.6,1326.73,BULLISH,1.11,20.08,Reduce / Wait,,0,0,79.0,54.6,False,False,NEUTRAL
2011-07-20,19.09,NORMAL,30.2,53.4,1325.84,BULLISH,1.08,19.92,Reduce / Wait,,0,0,75.8,53.4,False,False,NEUTRAL
2011-07-21,17.56,NORMAL,19.9,31.5,1343.8,BULLISH,2.47,19.27,Reduce / Wait,,0,0,46.8,31.5,False,False,LOW
2011-07-22,17.52,NORMAL,19.6,29.5,1345.02,BULLISH,2.56,18.87,Reduce / Wait,,0,0,43.5,29.5,False,False,LOW
2011-07-25,19.35,NORMAL,32.0,57.4,1337.43,BULLISH,1.99,18.55,Reduce / Wait,,0,0,80.6,57.4,False,False,NEUTRAL
2011-07-26,20.23,NORMAL,38.0,65.7,1331.94,BULLISH,1.58,18.75,Reduce / Wait,,0,0,88.7,65.7,False,False,NEUTRAL
2011-07-27,22.98,HIGH_VOL,56.6,88.0,1304.89,NEUTRAL,-0.44,19.53,Reduce / Wait,,0,0,100.0,88.0,False,False,HIGH
2011-07-28,23.74,HIGH_VOL,61.7,91.2,1300.67,NEUTRAL,-0.72,20.76,Reduce / Wait,,1,0,100.0,91.2,False,False,HIGH
2011-07-29,25.25,HIGH_VOL,71.9,94.4,1292.28,BEARISH,-1.29,22.31,Reduce / Wait,,2,1,100.0,94.4,False,False,HIGH
2011-08-01,23.66,HIGH_VOL,61.2,90.0,1286.94,BEARISH,-1.61,23.17,Reduce / Wait,,5,2,96.8,90.0,False,False,HIGH
2011-08-02,24.79,HIGH_VOL,68.8,94.0,1254.05,BEARISH,-4.01,24.08,Reduce / Wait,,6,3,98.4,94.0,False,False,HIGH
2011-08-03,23.38,HIGH_VOL,59.3,88.4,1260.34,BEARISH,-3.44,24.16,Reduce / Wait,,7,4,93.5,88.4,False,False,HIGH
2011-08-04,31.66,HIGH_VOL,100.0,100.0,1200.07,BEARISH,-7.9,25.75,Reduce / Wait,,8,5,100.0,100.0,False,False,HIGH
2011-08-05,32.0,HIGH_VOL,100.0,100.0,1199.38,BEARISH,-7.78,27.1,Reduce / Wait,,9,6,100.0,100.0,False,False,HIGH
2011-08-08,48.0,HIGH_VOL,100.0,100.0,1119.46,BEARISH,-13.65,31.97,Reduce / Wait,,0,7,100.0,100.0,False,False,HIGH
2011-08-09,35.06,HIGH_VOL,61.2,99.6,1172.53,BEARISH,-9.33,34.02,Reduce / Wait,,0,8,98.4,99.6,False,False,HIGH
2011-08-10,42.99,HIGH_VOL,85.0,99.6,1120.76,BEARISH,-13.04,37.94,Reduce / Wait,,0,9,98.4,99.6,False,False,HIGH
2011-08-11,39.0,HIGH_VOL,73.0,99.2,1172.64,BEARISH,-8.81,39.41,Reduce / Wait,,0,10,96.8,99.2,False,False,HIGH
2011-08-12,36.36,HIGH_VOL,65.1,98.8,1178.81,BEARISH,-8.14,40.28,Reduce / Wait,,0,11,95.2,98.8,False,False,HIGH
2011-08-15,31.87,HIGH_VOL,51.7,97.6,1204.49,BEARISH,-6.0,37.06,Iron Condor (High Vol),iron_condor_hv,0,12,90.3,97.6,False,False,HIGH
2011-08-16,32.85,HIGH_VOL,54.6,98.0,1192.76,BEARISH,-6.78,36.61,Iron Condor (High Vol),iron_condor_hv,1,13,91.9,98.0,False,False,HIGH
2011-08-17,31.58,HIGH_VOL,50.8,96.4,1193.89,BEARISH,-6.55,34.33,Iron Condor (High Vol),iron_condor_hv,2,14,85.5,96.4,False,False,HIGH
2011-08-18,42.67,HIGH_VOL,84.0,99.2,1140.65,BEARISH,-10.53,35.07,Reduce / Wait,,0,15,96.8,99.2,False,False,HIGH
2011-08-19,43.05,HIGH_VOL,85.2,99.6,1123.53,BEARISH,-11.64,36.4,Reduce / Wait,,0,16,98.4,99.6,False,False,HIGH
2011-08-22,42.44,HIGH_VOL,83.3,98.4,1123.82,BEARISH,-11.41,38.52,Reduce / Wait,,0,17,93.5,98.4,False,False,HIGH
2011-08-23,36.27,HIGH_VOL,64.9,97.2,1162.35,BEARISH,-8.22,39.2,Reduce / Wait,,0,18,88.7,97.2,False,False,HIGH
2011-08-24,35.9,HIGH_VOL,63.8,96.8,1177.6,BEARISH,-6.85,40.07,Reduce / Wait,,0,19,87.1,96.8,False,False,HIGH
2011-08-25,39.76,HIGH_VOL,75.3,98.0,1159.27,BEARISH,-8.15,39.48,Reduce / Wait,,0,20,91.9,98.0,False,False,HIGH
2011-08-26,35.59,HIGH_VOL,62.8,96.0,1176.8,BEARISH,-6.62,37.99,Reduce / Wait,,0,21,83.9,96.0,False,False,HIGH
2011-08-29,32.28,HIGH_VOL,52.9,94.8,1210.08,BEARISH,-3.89,35.96,Iron Condor (High Vol),iron_condor_hv,0,22,79.0,94.8,False,False,HIGH
2011-08-30,32.89,HIGH_VOL,54.7,95.2,1212.92,BEARISH,-3.56,35.28,Iron Condor (High Vol),iron_condor_hv,1,23,80.6,95.2,False,False,HIGH
2011-08-31,31.62,HIGH_VOL,50.9,92.8,1218.89,BEARISH,-2.97,34.43,Iron Condor (High Vol),iron_condor_hv,2,24,71.0,92.8,False,False,HIGH
2011-09-01,31.82,HIGH_VOL,51.5,93.2,1204.42,BEARISH,-3.99,32.84,Iron Condor (High Vol),iron_condor_hv,3,25,72.6,93.2,False,False,HIGH
2011-09-02,33.92,HIGH_VOL,57.8,95.2,1173.97,BEARISH,-6.26,32.51,Iron Condor (High Vol),iron_condor_hv,4,26,80.6,95.2,False,False,HIGH
2011-09-06,37.0,HIGH_VOL,67.0,97.2,1165.24,BEARISH,-6.8,33.45,Reduce / Wait,,0,27,88.7,97.2,False,False,HIGH
2011-09-07,33.38,HIGH_VOL,56.2,94.4,1198.62,BEARISH,-4.01,33.55,Iron Condor (High Vol),iron_condor_hv,0,28,77.4,94.4,False,False,HIGH
2011-09-08,34.32,HIGH_VOL,59.0,94.8,1185.9,BEARISH,-4.86,34.09,Iron Condor (High Vol),iron_condor_hv,1,29,79.0,94.8,False,False,HIGH
2011-09-09,38.52,HIGH_VOL,71.6,97.2,1154.23,BEARISH,-7.17,35.43,Reduce / Wait,,0,30,88.7,97.2,False,False,HIGH
2011-09-12,38.59,HIGH_VOL,71.8,97.2,1162.27,BEARISH,-6.28,36.36,Reduce / Wait,,0,31,88.7,97.2,False,False,HIGH
2011-09-13,36.91,HIGH_VOL,66.8,96.0,1172.87,BEARISH,-5.17,36.34,Reduce / Wait,,0,32,83.9,96.0,False,False,HIGH
2011-09-14,34.6,HIGH_VOL,59.9,93.6,1188.68,BEARISH,-3.66,36.59,Iron Condor (High Vol),iron_condor_hv,0,33,74.2,93.6,False,False,HIGH
2011-09-15,31.97,HIGH_VOL,52.0,90.4,1209.11,BEARISH,-1.8,36.12,Iron Condor (High Vol),iron_condor_hv,1,34,61.3,90.4,False,False,HIGH
2011-09-16,30.98,HIGH_VOL,49.0,88.0,1216.01,NEUTRAL,-1.02,34.61,Iron Condor (High Vol),iron_condor_hv,2,0,51.6,88.0,False,False,HIGH
2011-09-19,32.73,HIGH_VOL,54.3,91.2,1204.09,BEARISH,-1.77,33.44,Iron Condor (High Vol),iron_condor_hv,5,1,64.5,91.2,False,False,HIGH
2011-09-20,32.86,HIGH_VOL,54.6,91.6,1202.09,BEARISH,-1.74,32.63,Iron Condor (High Vol),iron_condor_hv,6,2,66.1,91.6,False,False,HIGH
2011-09-21,37.32,HIGH_VOL,68.0,96.4,1166.76,BEARISH,-4.4,33.17,Reduce / Wait,,0,3,85.5,96.4,False,False,HIGH
2011-09-22,41.35,HIGH_VOL,80.1,98.0,1129.56,BEARISH,-7.16,35.05,Reduce / Wait,,0,4,91.9,98.0,False,False,HIGH
2011-09-23,41.25,HIGH_VOL,79.8,97.6,1136.43,BEARISH,-6.33,37.1,Reduce / Wait,,0,5,90.3,97.6,False,False,HIGH
2011-09-26,39.02,HIGH_VOL,73.1,96.8,1162.95,BEARISH,-3.9,38.36,Reduce / Wait,,0,6,87.1,96.8,False,False,HIGH
2011-09-27,37.71,HIGH_VOL,69.2,95.2,1175.38,BEARISH,-2.67,39.33,Reduce / Wait,,0,7,80.6,95.2,False,False,HIGH
2011-09-28,41.08,HIGH_VOL,79.3,97.2,1151.06,BEARISH,-4.4,40.08,Reduce / Wait,,0,8,88.7,97.2,False,False,HIGH
2011-09-29,38.84,HIGH_VOL,72.6,95.6,1160.4,BEARISH,-3.36,39.58,Reduce / Wait,,0,9,82.3,95.6,False,False,HIGH
2011-09-30,42.96,HIGH_VOL,84.9,98.8,1131.42,BEARISH,-5.44,39.92,Reduce / Wait,,0,10,95.2,98.8,False,False,HIGH
2011-10-03,45.45,HIGH_VOL,92.4,99.6,1099.23,BEARISH,-7.75,41.21,Reduce / Wait,,0,11,98.4,99.6,False,False,HIGH
2011-10-04,40.82,HIGH_VOL,78.5,96.0,1123.95,BEARISH,-5.34,41.83,Reduce / Wait,,0,12,83.9,96.0,False,False,HIGH
2011-10-05,37.81,HIGH_VOL,69.5,93.2,1144.03,BEARISH,-3.34,41.18,Reduce / Wait,,0,13,72.6,93.2,False,False,HIGH
2011-10-06,36.27,HIGH_VOL,64.9,90.4,1164.97,NEUTRAL,-1.34,40.66,Reduce / Wait,,0,0,61.3,90.4,False,False,HIGH
2011-10-07,36.2,HIGH_VOL,64.6,90.0,1155.46,BEARISH,-1.9,39.31,Reduce / Wait,,0,1,59.7,90.0,False,False,HIGH
2011-10-10,33.02,HIGH_VOL,55.1,86.9,1194.89,NEUTRAL,1.61,36.82,Iron Condor (High Vol),iron_condor_hv,0,0,46.8,86.9,True,False,HIGH
2011-10-11,32.86,HIGH_VOL,54.6,85.7,1195.54,BULLISH,1.83,35.23,Bull Put Spread (High Vol),bull_put_spread_hv,1,0,41.9,85.7,True,False,HIGH
2011-10-12,31.26,HIGH_VOL,49.9,81.3,1207.25,BULLISH,2.91,33.92,Bull Put Spread (High Vol),bull_put_spread_hv,2,0,24.2,81.3,True,False,HIGH
2011-10-13,30.7,HIGH_VOL,48.2,80.5,1203.66,BULLISH,2.7,32.81,Bull Put Spread (High Vol),bull_put_spread_hv,3,0,21.0,80.5,True,False,HIGH
2011-10-14,28.24,HIGH_VOL,40.8,79.7,1224.58,BULLISH,4.44,31.22,Bull Put Spread (High Vol),bull_put_spread_hv,4,0,19.4,79.7,True,False,HIGH
2011-10-17,33.39,HIGH_VOL,56.2,87.3,1200.86,BULLISH,2.42,31.29,Bull Put Spread (High Vol),bull_put_spread_hv,7,0,48.4,87.3,True,False,HIGH
2011-10-18,31.56,HIGH_VOL,50.7,80.9,1225.38,BULLISH,4.32,31.03,Bull Put Spread (High Vol),bull_put_spread_hv,8,0,22.6,80.9,True,False,HIGH
2011-10-19,34.44,HIGH_VOL,59.4,88.0,1209.88,BULLISH,2.93,31.67,Reduce / Wait,,9,0,51.6,88.0,False,False,HIGH
2011-10-20,34.78,HIGH_VOL,60.4,88.4,1215.39,BULLISH,3.24,32.48,Reduce / Wait,,10,0,53.2,88.4,False,False,HIGH
2011-10-21,31.32,HIGH_VOL,50.0,79.7,1238.25,BULLISH,5.06,33.1,Reduce / Wait,,11,0,17.7,79.7,True,False,HIGH
2011-10-24,29.26,HIGH_VOL,43.9,77.7,1254.19,BULLISH,6.28,32.27,Bull Put Spread (High Vol),bull_put_spread_hv,14,0,11.3,77.7,True,False,HIGH
2011-10-25,32.22,HIGH_VOL,52.7,82.9,1229.05,BULLISH,4.1,32.4,Bull Put Spread (High Vol),bull_put_spread_hv,15,0,30.6,82.9,True,False,HIGH
2011-10-26,29.86,HIGH_VOL,45.7,77.7,1242.0,BULLISH,5.11,31.49,Bull Put Spread (High Vol),bull_put_spread_hv,16,0,9.7,77.7,True,False,HIGH
2011-10-27,25.46,HIGH_VOL,32.5,75.7,1284.59,BULLISH,8.55,29.62,Bull Put Spread (High Vol),bull_put_spread_hv,17,0,4.8,75.7,True,False,HIGH
2011-10-28,24.53,HIGH_VOL,29.7,74.5,1285.09,BULLISH,8.33,28.27,Bull Put Spread (High Vol),bull_put_spread_hv,18,0,1.6,74.5,True,False,HIGH
2011-10-31,29.96,HIGH_VOL,46.0,77.7,1253.3,BULLISH,5.42,28.41,Bull Put Spread (High Vol),bull_put_spread_hv,21,0,9.7,77.7,True,False,HIGH
2011-11-01,34.77,HIGH_VOL,60.4,88.0,1218.28,BULLISH,2.31,28.92,Reduce / Wait,,22,0,51.6,88.0,False,False,HIGH
2011-11-02,32.74,HIGH_VOL,54.3,83.3,1237.9,BULLISH,3.82,29.49,Bull Put Spread (High Vol),bull_put_spread_hv,23,0,32.3,83.3,True,False,HIGH
2011-11-03,30.5,HIGH_VOL,47.6,76.9,1261.15,BULLISH,5.63,30.5,Bull Put Spread (High Vol),bull_put_spread_hv,24,0,9.7,76.9,True,False,HIGH
2011-11-04,30.16,HIGH_VOL,46.6,76.5,1253.23,BULLISH,4.8,31.63,Reduce / Wait,,25,0,9.7,76.5,True,False,HIGH
2011-11-07,29.85,HIGH_VOL,45.6,75.3,1261.12,BULLISH,5.31,31.6,Reduce / Wait,,28,0,6.5,75.3,True,False,HIGH
2011-11-08,27.48,HIGH_VOL,38.5,73.7,1275.92,BULLISH,6.43,30.15,Bull Put Spread (High Vol),bull_put_spread_hv,29,0,3.2,73.7,True,False,HIGH
2011-11-09,36.16,HIGH_VOL,64.5,89.6,1229.1,BULLISH,2.5,30.83,Reduce / Wait,,0,0,62.9,89.6,False,False,HIGH
2011-11-10,32.81,HIGH_VOL,54.5,82.9,1239.7,BULLISH,3.34,31.29,Bull Put Spread (High Vol),bull_put_spread_hv,0,0,38.7,82.9,True,False,HIGH
2011-11-11,30.04,HIGH_VOL,46.2,75.3,1263.85,BULLISH,5.25,31.27,Bull Put Spread (High Vol),bull_put_spread_hv,1,0,12.9,75.3,True,False,HIGH
2011-11-14,31.13,HIGH_VOL,49.5,76.9,1251.78,BULLISH,4.11,31.52,Bull Put Spread (High Vol),bull_put_spread_hv,4,0,21.0,76.9,True,False,HIGH
2011-11-15,31.22,HIGH_VOL,49.7,76.9,1257.81,BULLISH,4.45,32.27,Reduce / Wait,,5,0,22.6,76.9,True,False,HIGH
2011-11-16,33.51,HIGH_VOL,56.6,85.7,1236.91,BULLISH,2.65,31.74,Bull Put Spread (High Vol),bull_put_spread_hv,6,0,51.6,85.7,False,False,HIGH
2011-11-17,34.51,HIGH_VOL,59.6,86.9,1216.13,NEUTRAL,0.88,32.08,Iron Condor (High Vol),iron_condor_hv,7,0,58.1,86.9,False,False,HIGH
2011-11-18,32.0,HIGH_VOL,52.1,79.7,1215.65,NEUTRAL,0.73,32.47,Iron Condor (High Vol),iron_condor_hv,8,0,33.9,79.7,True,False,HIGH
2011-11-21,32.91,HIGH_VOL,54.8,83.7,1192.98,NEUTRAL,-1.19,32.83,Iron Condor (High Vol),iron_condor_hv,11,0,48.4,83.7,True,False,HIGH
2011-11-22,31.97,HIGH_VOL,52.0,78.5,1188.04,BEARISH,-1.63,32.98,Iron Condor (High Vol),iron_condor_hv,12,1,32.3,78.5,True,False,HIGH
2011-11-23,33.98,HIGH_VOL,58.0,85.7,1161.79,BEARISH,-3.76,33.07,Iron Condor (High Vol),iron_condor_hv,13,2,59.7,85.7,False,False,HIGH
2011-11-25,34.47,HIGH_VOL,59.5,86.5,1158.67,BEARISH,-3.94,33.07,Iron Condor (High Vol),iron_condor_hv,15,3,64.5,86.5,False,False,HIGH
2011-11-28,32.13,HIGH_VOL,52.5,78.9,1192.55,NEUTRAL,-1.09,33.09,Iron Condor (High Vol),iron_condor_hv,18,0,37.1,78.9,True,False,HIGH
2011-11-29,30.64,HIGH_VOL,48.0,72.1,1195.19,NEUTRAL,-0.86,32.64,Iron Condor (High Vol),iron_condor_hv,19,0,17.7,72.1,True,False,HIGH
2011-11-30,27.8,HIGH_VOL,39.5,68.1,1246.96,BULLISH,3.36,31.8,Iron Condor (High Vol),iron_condor_hv,20,0,4.8,68.1,True,False,NEUTRAL
2011-12-01,27.41,HIGH_VOL,38.3,67.3,1244.58,BULLISH,3.03,30.49,Iron Condor (High Vol),iron_condor_hv,21,0,3.2,67.3,True,False,NEUTRAL
2011-12-02,27.52,HIGH_VOL,38.6,67.7,1244.28,BULLISH,2.81,29.1,Iron Condor (High Vol),iron_condor_hv,22,0,6.5,67.7,True,False,NEUTRAL
2011-12-05,27.84,HIGH_VOL,39.6,68.1,1257.08,BULLISH,3.66,28.24,Iron Condor (High Vol),iron_condor_hv,25,0,9.7,68.1,True,False,NEUTRAL
2011-12-06,28.13,HIGH_VOL,40.5,68.1,1258.47,BULLISH,3.61,27.74,Iron Condor (High Vol),iron_condor_hv,26,0,11.3,68.1,True,False,NEUTRAL
2011-12-07,28.67,HIGH_VOL,42.1,68.5,1261.01,BULLISH,3.68,27.91,Iron Condor (High Vol),iron_condor_hv,27,0,14.5,68.5,True,False,NEUTRAL
2011-12-08,30.59,HIGH_VOL,47.8,71.7,1234.35,BULLISH,1.35,28.55,Bull Put Spread (High Vol),bull_put_spread_hv,28,0,27.4,71.7,True,False,HIGH
2011-12-09,26.38,HIGH_VOL,35.2,64.9,1255.19,BULLISH,2.9,28.32,Iron Condor (High Vol),iron_condor_hv,29,0,3.2,64.9,True,False,NEUTRAL
2011-12-12,25.67,HIGH_VOL,33.1,64.1,1236.47,NEUTRAL,1.19,27.89,Iron Condor (High Vol),iron_condor_hv,32,0,3.2,64.1,True,False,NEUTRAL
2011-12-13,25.41,HIGH_VOL,32.3,63.3,1225.73,NEUTRAL,0.1,27.34,Iron Condor (High Vol),iron_condor_hv,33,0,1.6,63.3,True,False,NEUTRAL
2011-12-14,26.04,HIGH_VOL,34.2,64.1,1211.82,BEARISH,-1.18,26.82,Bear Call Spread (High Vol),bear_call_spread_hv,34,1,6.5,64.1,True,False,NEUTRAL
2011-12-15,25.11,HIGH_VOL,31.4,62.2,1215.75,NEUTRAL,-0.97,25.72,Iron Condor (High Vol),iron_condor_hv,35,0,1.6,62.2,True,False,NEUTRAL
2011-12-16,24.29,HIGH_VOL,29.0,60.2,1219.66,NEUTRAL,-0.74,25.3,Iron Condor (High Vol),iron_condor_hv,36,0,0.0,60.2,True,False,NEUTRAL
2011-12-19,24.92,HIGH_VOL,30.9,61.8,1205.35,BEARISH,-1.99,25.15,Bear Call Spread (High Vol),bear_call_spread_hv,39,1,3.2,61.8,True,False,NEUTRAL
2011-12-20,23.22,HIGH_VOL,25.8,58.2,1241.3,NEUTRAL,0.86,24.72,Iron Condor (High Vol),iron_condor_hv,40,0,0.0,58.2,True,False,NEUTRAL
2011-12-21,21.43,NORMAL,20.4,55.8,1243.72,BULLISH,0.98,23.79,Reduce / Wait,,0,0,0.0,55.8,True,False,NEUTRAL
2011-12-22,21.16,NORMAL,19.6,54.6,1254.0,BULLISH,1.74,23.0,Bull Put Spread,bull_put_spread,0,0,0.0,54.6,True,False,NEUTRAL
2011-12-23,20.73,NORMAL,18.3,51.8,1265.33,BULLISH,2.55,22.29,Bull Put Spread,bull_put_spread,0,0,0.0,51.8,True,False,NEUTRAL
2011-12-27,21.91,NORMAL,21.8,56.6,1265.43,BULLISH,2.49,21.69,Reduce / Wait,,0,0,4.8,56.6,True,False,NEUTRAL
2011-12-28,23.52,HIGH_VOL,26.7,58.6,1249.64,BULLISH,1.13,21.75,Iron Condor (High Vol),iron_condor_hv,0,0,8.1,58.6,True,False,NEUTRAL
2011-12-29,22.65,HIGH_VOL,24.1,56.6,1263.02,BULLISH,2.16,21.99,Iron Condor (High Vol),iron_condor_hv,1,0,6.5,56.6,True,False,NEUTRAL
2011-12-30,23.4,HIGH_VOL,26.3,58.2,1257.6,BULLISH,1.64,22.44,Iron Condor (High Vol),iron_condor_hv,2,0,9.7,58.2,True,False,NEUTRAL
2012-01-03,22.97,HIGH_VOL,25.0,56.6,1277.06,BULLISH,3.11,22.89,Iron Condor (High Vol),iron_condor_hv,6,0,8.1,56.6,True,False,NEUTRAL
2012-01-04,22.22,HIGH_VOL,22.8,55.4,1277.3,BULLISH,3.06,22.95,Reduce / Wait,,7,0,6.5,55.4,True,False,NEUTRAL
2012-01-05,21.48,NORMAL,20.6,53.4,1281.06,BULLISH,3.32,22.54,Bull Put Spread,bull_put_spread,0,0,4.8,53.4,True,False,NEUTRAL
2012-01-06,20.63,NORMAL,18.0,47.8,1277.81,BULLISH,2.98,22.14,Bull Put Spread,bull_put_spread,0,0,0.0,47.8,False,False,NEUTRAL
2012-01-09,21.07,NORMAL,19.3,50.6,1280.7,BULLISH,3.15,21.67,Bull Put Spread,bull_put_spread,0,0,3.2,50.6,True,False,NEUTRAL
